,trackName,Punctuation,User
3382,Butterfly - From the Casa Nova Sessions,4,22
3383,Toxic,5,22
3386,So What,5,22
3392,Love Me Like You,4,22
3393,Womanizer,5,22
3400,Honey,5,22
3402,Best Days,5,22
3405,ghost town (voice memo),5,22
3407,Butterflies,4,22
3408,Five More Minutes,5,22
3409,hungover sunday,5,22
3410,drivers license,5,22
3411,In a Stranger s Arms,1,22
3412,Moral of the Story (feat. Niall Horan),4,22
3413,Lights Are On,3,22
3414,Afterglow,4,22
3415,Run Through Walls,5,22
3416,Everywhere,4,22
3418,Six Feet Apart,5,22
3419,Lifeline,5,22
3420,Every Time You Go Away,5,22
3421,Every Time You Go Away,5,22
3422,I Believe,5,22
3423,Lie,1,22
3424,Till Forever Falls Apart,5,22
3425,CHICKEN TENDIES,4,22
3426,Memories,5,22
3427,cowboy in LA,5,22
3429,Better Days,5,22
3431,"Hey Stupid, I Love You",5,22
3432,Finally // beautiful stranger,4,22
3433,WITHOUT YOU (with Miley Cyrus),3,22
3434,exile (feat. Bon Iver),4,22
3435,Falling For You with Justin Bieber,3,22
3436,Tissues,4,22
3437,Back To You,4,22
3438,July (feat. Leon Bridges),4,22
3439,Meant To Be,3,22
3441,Lovely,4,22
3442,Lover (Remix) [feat. Shawn Mendes],5,22
3443,Anywhere Away from Here (Rag’n’Bone Man & P!nk),4,22
3444,Forever Young,5,22
3445,What A Time (feat. Niall Horan),5,22
3448,To Be Loved,4,22
3450,I Drink Wine,4,22
3454,GHOST TOWN,4,22
3455,this is how you fall in love,5,22
3461,Visiting Hours,4,22
3473,Something About You (with Rudimental) - Chill Mix,3,22
3475,Good Without,4,22
3476,Line By Line (feat. Maren Morris),5,22
3477,If You Love Her,5,22
3478,House With No Mirrors,3,22
3479,Share That Love (feat. G-Eazy),3,22
3480,Closer To You,3,22
3481,Favorite Part Of Me,4,22
3482,traitor,5,22
3483,One Too Many,3,22
3484,IDK You Yet,5,22
3485,Down,4,22
3486,Thong Song,4,22
3487,Halo,4,22
3489,Island In The Sun,4,22
3490,I Gotta Feeling,4,22
3491,Hips Don t Lie (feat. Wyclef Jean),5,22
3492,So What,5,22
3493,Single Ladies (Put a Ring on It),4,22
3494,...Baby One More Time,5,22
3497,Umbrella,4,22
3498,Love Me Like You,4,22
3501,Toxic,5,22
3502,Dilemma,4,22
3510,Poker Face,5,22
3511,I Gotta Feeling,4,22
3518,"Suerte (Whenever, Wherever)",5,22
3521,Hope Is A Heartache,3,22
3522,Holy (feat. Chance The Rapper),4,22
3523,6 months,3,22
3524,Remember - Acoustic,4,22
3526,Mai Tais (feat. Skylar Grey),2,22
3529,Butterflies,4,22
3530,Falling,5,22
3533,nobody else,5,22
3543,Things You Can t Change,4,22
3545,Losing Me,1,22
3546,I Believe,5,22
3547,Happy For You,4,22
3548,Cry with you,4,22
3549,Every Time You Go Away,5,22
3551,Tattoos Together,5,22
3552,Lifeline,5,22
3553,What A Time (feat. Niall Horan),5,22
3554,Beautiful Girls,4,22
3555,"Suerte (Whenever, Wherever)",5,22
3556,Breezeblocks,3,22
3557,Poker Face,5,22
3558,Halo,4,22
3559,Island In The Sun,4,22
3560,I Want It That Way,5,22
3561,So What,5,22
3563,Believe,4,22
3564,Crazy In Love (feat. Jay-Z),4,22
3565,I Gotta Feeling,4,22
3566,Umbrella,4,22
3568,Say My Name,4,22
3569,Hips Don t Lie (feat. Wyclef Jean),5,22
3570,Toxic,5,22
3572,Single Ladies (Put a Ring on It),4,22
3575,Say My Name,4,22
3578,Love Me Like You,4,22
3579,Thong Song,4,22
3580,If That s Alright,4,22
3581,Her,4,22
3582,Lifeline,5,22
3583,No Right To Love You,4,22
3585,i don t want to watch the world end with someone else,5,22
3586,Remember - Acoustic,4,22
3587,Gone Are The Days (feat. James Gillespie),3,22
3589,Angels Like You,5,22
3590,Hope Is A Heartache,3,22
3591,Run Through Walls,5,22
3594,I GUESS I M IN LOVE,5,22
3597,Al mar!,4,22
3598,Canvi de paradigma,4,22
3599,Per la bona gent,4,22
3600,Formigues,4,22
3603,Els entusiasmats,4,22
3604,Amb un ram de clamídies,4,22
3609,Tipus suite,4,22
3611,Boy Band,2,22
3618,If You Love Her,5,22
3632,Run Through Walls,5,22
3645,hungover sunday,5,22
3646,Lovely,4,22
3647,WITHOUT YOU (with Miley Cyrus),3,22
3648,Line By Line (feat. Maren Morris),5,22
3649,drivers license,5,22
3650,Till Forever Falls Apart,5,22
3653,I Drink Wine,4,22
3654,If That s Alright,4,22
3657,Coming Back (feat. SZA),3,22
3667,If the World Was Ending (feat. Julia Michaels),4,22
3672,Five More Minutes,5,22
3673,cowboy in LA,5,22
3676,Wild Life,4,22
3677,If You Love Her,5,22
3684,Closer To You,3,22
3685,New Normal,4,22
3686,What They ll Say About Us,5,22
3687,Six Feet Apart,5,22
3692,cowboy in LA,5,22
3693,Honey,5,22
3695,this is what falling in love feels like,3,22
3696,I Don t Care - Acoustic,4,22
3697,It ll Be Okay,3,22
3698,Falling For You with Justin Bieber,3,22
3701,To Be Loved,4,22
3702,I Like It When You Love Me,5,22
3703,New Normal,4,22
3704,this is how you fall in love,5,22
3706,Angels Like You,5,22
3707,Stay,4,22
3708,Her,4,22
3709,Run Through Walls,5,22
3711,First Times,4,22
3713,One Too Many,3,22
3714,I Believe,5,22
3715,Memories,5,22
3716,Memories,5,22
3717,What They ll Say About Us,5,22
3719,Best Days,5,22
3720,Share That Love (feat. G-Eazy),3,22
3721,this is how you fall in love,5,22
3722,Back To You,4,22
3724,WITHOUT YOU (with Miley Cyrus),3,22
3726,I Quit Drinking,5,22
3727,Every Time You Go Away,5,22
3728,Put Your Records On,4,22
3729,Memories,5,22
3732,"Hey Stupid, I Love You",5,22
3740,AM I DREAMING (feat. Miley Cyrus),5,22
3744,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4,22
3750,Joy To The World,1,22
3751,Only the Good Die Young,1,22
3752,Occapella,1,22
3753,The Longest Time,3,22
3754,Vienna,3,22
3755,Dear Angie - Remastered 2010,3,22
3758,Do You Believe in Magic?,4,22
3759,Barbara Ann,3,22
3760,Starman - 2012 Remaster,4,22
3761,Alone Again (Naturally),3,22
3762,American Pie,3,22
3763,We Didn t Start the Fire,3,22
3766,La Tortura (feat. Alejandro Sanz),5,22
3768,Single Ladies (Put a Ring on It),4,22
3769,Believe,4,22
3770,"Suerte (Whenever, Wherever)",5,22
3771,Oops!...I Did It Again,5,22
3772,Island In The Sun,4,22
3773,Dilemma,4,22
3775,California Gurls,5,22
3776,AM I DREAMING (feat. Miley Cyrus),5,22
3777,Forever Young,5,22
3778,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,4,22
3779,Back To My Bed,4,22
3780,I Like It When You Love Me,5,22
3781,IDK You Yet,5,22
3782,Good Without,4,22
3788,Put Your Records On,4,22
3789,I Quit Drinking,5,22
3796,July (feat. Leon Bridges),4,22
3798,Honey,5,22
3799,Things You Can t Change,4,22
3800,Till Forever Falls Apart,5,22
3801,this is how you fall in love,5,22
3802,Hell N Back,3,22
3804,I Drink Wine,4,22
3805,Lost,5,22
3806,What They ll Say About Us,5,22
3822,Is This Love,4,22
3832,Ain t No Mountain High Enough,4,22
3842,Don t Go Breaking My Heart,4,22
3845,Plage,4,22
3846,Plage,4,22
3849,Sir Duke,4,22
3850,Stuck In The Middle With You,4,22
3851,Fantastic Shine,4,22
3854,Love Natural,4,22
3856,Mr. Blue Sky,3,22
3857,I Want You Back,4,22
3870,Could You Be Loved,4,22
3871,Respect,3,22
3873,Brown Eyed Girl,4,22
3875,Run Through Walls,5,22
3876,Hierro,1,22
3877,Las Dudas,4,22
3879,Regresé,4,22
3880,Tacones Rojos,4,22
3882,Pareja Del Año,4,22
3883,A Dónde Van,4,22
3884,Si Me La Haces,4,22
3885,Runaway,4,22
3886,Tarde,4,22
3888,Dharma,4,22
3889,Melancólicos Anónimos,4,22
3890,TBT,4,22
3893,Amor Pasajero,4,22
3896,Des del sofà,4,22
3897,Somni,5,22
3899,Hoy Hablo de Ti,5,22
3900,Clima Tropical,5,22
3901,Antes Que Ver El Sol,4,22
3902,Libertad,5,22
3903,El universo sobre mí,4,22
3904,Estrella Polar (with Juan Aguirre),4,22
3905,Me Sabe Mal,4,22
3906,Song 2,4,22
3910,Berlín,5,22
3911,Volvera,4,22
3914,To Be Loved,4,22
3916,Lover (Remix) [feat. Shawn Mendes],5,22
3920,Nothing,4,22
3923,I Don t Care - Acoustic,4,22
3925,Dear August,3,22
3926,Afterglow,4,22
3930,Good Without,4,22
3932,I Know You Want Me (Calle Ocho),4,22
3933,Umbrella,4,22
3953,Five More Minutes,5,22
3956,Favorite Part Of Me,4,22
3963,Be Your Man,4,22
3964,La Tortuga,1,22
3965,No vull baixar,5,22
3967,Cerezas y Azahar,4,22
3969,Pararía el Tiempo,4,22
3970,Petar-ho,4,22
3971,Tu Juru Ju,3,22
3972,Una Mica Més,4,22
3975,L estiu amb tu,2,22
3976,Sorrasoliaigua,4,22
3977,L Eva i la Jana,5,22
3978,De bonesh,4,22
3979,En Busca del Fuego,4,22
3980,Mr. Blue Sky,3,22
3981,Deeper Love,4,22
3982,Mr. Blue Sky,3,22
3984,Walking On Sunshine,4,22
3985,Man in the Mirror - 2012 Remaster,4,22
3987,Mr. Big Stuff,4,22
3988,"December, 1963 (Oh What a Night!)",4,22
3989,Sweat (A La La La La Long),4,22
3990,The Way You Do The Things You Do,3,22
3991,Country Road,3,22
3992,Restless,3,22
3994,Nothing From Nothing,4,22
3995,True To Myself,4,22
3996,I Want You Back,4,22
4001,Ain t No Mountain High Enough,4,22
4004,El Matrimoni Arnolfini,4,22
4006,I Want It That Way,5,22
4012,Could You Be Loved,4,22
4018,Bossman,4,22
4021,I Want You Back,4,22
4022,Ain t No Mountain High Enough,4,22
4030,Ordinary People,4,22
4033,AM I DREAMING (feat. Miley Cyrus),5,22
4034,Nothing s the Same,3,22
4038,Gone Are The Days (feat. James Gillespie),3,22
4040,Happy For You,4,22
4043,Lost,5,22
4045,If That s Alright,4,22
4049,Line By Line (feat. Maren Morris),5,22
4051,Hope Is A Heartache,3,22
4052,willow,4,22
4055,nobody else,5,22
4056,Moral of the Story (feat. Niall Horan),4,22
4057,Lovely,4,22
4058,I Drink Wine,4,22
4059,If the World Was Ending (feat. Julia Michaels),4,22
4060,I Don t Care - Acoustic,4,22
4061,Básicamente,4,22
4062,Dharma,4,22
4063,Modo Avión,2,22
4064,Quererte Bonito,4,22
4065,Tacones Rojos,4,22
4066,Amor Pasajero,4,22
4069,Tarde,4,22
4070,Melancólicos Anónimos,4,22
4071,Las Dudas,4,22
4072,Adiós,4,22
4073,A Dónde Van,4,22
4077,Don t Go Breaking My Heart,4,22
4081,Memories,5,22
4082,Lifeline,5,22
4084,Paper Planes,4,22
4085,I Like It When You Love Me,5,22
4086,Peaches (feat. Daniel Caesar & Giveon),5,22
4092,Right Round (feat. Ke$ha),4,22
4096,The Business,3,22
4101,Ooh La La,2,22
4102,Fire - Radio Edit,4,22
4108,Formentera,5,22
4109,Dilemma,4,22
4110,Me Da la Vida,4,22
4112,CORAZÓN SIN VIDA,5,22
4113,En Que Estrella Estara,5,22
4114,No Puedo Vivir Sin Ti,4,22
4117,Male Fantasy,3,22
4118,"Love Yourself, Out of the Woods, Roses - Acoustic Mashup",1,22
4120,The Middle,4,22
4121,I Think We’re Alone Now,2,22
4122,Girls Just Wanna Have Fun - Acoustic,1,22
4123,re: Stacks - Spotify Singles,4,22
4124,As Long as You Love Me,3,22
4125,Knights Of Cydonia - Recorded at Spotify Studios NYC,2,22
4127,Lost in the Light,2,22
4129,Cold Water,3,22
4134,That Funny Feeling,3,22
4164,Chasing Cars,4,22
4181,High And Dry,2,22
4189,God is a Woman (615 Sessions),1,22
4190,Circles,4,22
4191,Someday,3,22
4196,Shut up and Dance,3,22
4198,I Still Haven t Found What I m Looking For,1,22
4203,Dreams,3,22
4213,Silent All These Years,4,22
4214,Ordinary World,2,22
4216,Shallow,4,22
4226,Salt And The Sea,4,22
4231,The Night We Met,3,22
4232,Dreams,3,22
4233,I Feel the Earth Move,1,22
4235,Maps,1,22
4236,Hello,4,22
4237,Summer s End - Spotify Singles,3,22
4238,To Ramona,4,22
4240,Mood - Acoustic,1,22
4241,Summertime Sadness (Acoustic Cover) feat. Keelan Donovan,3,22
4242,Nebraska - Acoustic,1,22
4243,Keep Your Head Up Princess,4,22
4245,drivers license,5,22
4248,Lover (Remix) [feat. Shawn Mendes],5,22
4250,Back To You,4,22
4254,cowboy in LA,5,22
4259,Memories,5,22
4260,Five More Minutes,5,22
4261,Ordinary People,4,22
4267,hungover sunday,5,22
4270,Butterflies,4,22
4273,dancing in the kitchen,4,22
4274,Back To My Bed,4,22
4275,Meant To Be,3,22
4276,Paper Planes,4,22
4280,I Don t Care - Acoustic,4,22
4284,I Drink Wine,4,22
4287,Better Days,5,22
4289,CHICKEN TENDIES,4,22
4290,Incredible,4,22
4291,ghost town (voice memo),5,22
4293,Peaches (feat. Daniel Caesar & Giveon),5,22
4294,Keep Your Head Up Princess,4,22
4296,What A Time (feat. Niall Horan),5,22
4297,Down,4,22
4298,SAOKO,4,22
4299,Aute Cuture,4,22
4302,The Way I Am,4,22
4303,SAD (Clap Your Hands),4,22
4304,I d Rather Be With You [Radio Edit],1,22
4305,WITHOUT YOU (with Miley Cyrus),3,22
4308,Forever Young,5,22
4309,traitor,5,22
4310,Tacones Rojos,4,22
4311,No Ha Parado De Llover (with Sebastián Yatra),1,22
4314,Playero Live - Radio Version,3,22
4316,"Lo Que Pasó, Pasó",1,22
4317,Polvo,3,22
4321,El Doctorado,3,22
4323,Formentera - rusowsky rmx,4,22
4325,China,3,22
4327,Las Dudas,4,22
4328,New Rules,4,22
4329,Cheap Thrills,4,22
4330,Mejor Que Tú,5,22
4331,X (POR),4,22
4332,11 RAZONES,5,22
4333,Chas! Y Aparezco A Tu Lado,4,22
4334,+,4,22
4335,Perdimos La Razón,4,22
4336,Llueve sobre mojado,5,22
4338,La Electricidad,4,22
4339,Arde,4,22
4340,Más De Lo Que Aposté,4,22
4343,Mándame Un Audio - Remix,5,22
4344,Mon Amour - Remix,5,22
4345,Volvera,4,22
4350,Una Foto en Blanco y Negro,4,22
4352,Llueve sobre mojado,5,22
4353,Hoy Hablo de Ti,5,22
4357,Me Da la Vida,4,22
4358,Toro De Cristal,4,22
4359,Índigo,4,22
4360,Limón y Sal,4,22
4361,Un Año,4,22
4362,No Puedo Vivir Sin Ti,4,22
4363,Volver a Disfrutar,4,22
4364,If You Love Her,5,22
4365,New Normal,4,22
4366,Line By Line (feat. Maren Morris),5,22
4367,Paper Planes,4,22
4368,i don t want to watch the world end with someone else,5,22
4369,Happy For You,4,22
4370,I Do,4,22
4371,ghost town (voice memo),5,22
4373,Coffee (feat. Marc E. Bassy),4,22
4374,Anywhere Away from Here (Rag’n’Bone Man & P!nk),4,22
4376,Afterglow,4,22
4377,you broke me first,4,22
4378,I GUESS I M IN LOVE,5,22
4379,If You Love Her,5,22
4380,New Normal,4,22
4381,Line By Line (feat. Maren Morris),5,22
4383,i don t want to watch the world end with someone else,5,22
4384,Happy For You,4,22
4385,I Do,4,22
4387,IDK You Yet,5,22
4388,Coffee (feat. Marc E. Bassy),4,22
4389,Anywhere Away from Here (Rag’n’Bone Man & P!nk),4,22
4391,Afterglow,4,22
4392,Tattoos Together,5,22
4393,Favorite Part Of Me,4,22
4397,Heather,4,22
4398,Best Part of Me (feat. YEBBA),4,22
4399,"Hey Stupid, I Love You",5,22
4400,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4,22
4402,What A Time (feat. Niall Horan),5,22
4404,If That s Alright,4,22
4405,Incredible,4,22
4406,Lost,5,22
4407,Holy (feat. Chance The Rapper),4,22
4408,Better Days,5,22
4409,Fired Up,4,22
4410,Bee-Bé,1,22
4411,Vivimos Deprisa,3,22
4412,Tan Poco,3,22
4413,OASIS,1,22
4414,Tu Foto Del DNI,4,22
4415,Cheap Thrills,4,22
4416,Corazón Sin Vida,4,22
4417,No Puedo Vivir Sin Ti - Operación Triunfo 2017,4,22
4422,Enemigos,4,22
4424,Llueve sobre mojado,5,22
4425,Mejor Que Tú,5,22
4426,Instruction,2,22
4428,Chas! Y Aparezco A Tu Lado,4,22
4429,Himno A La Alegría,5,22
4430,Vas A Quedarte,4,22
4431,+,4,22
4432,SI NO VAS A VOLVER,4,22
4433,Presiento,4,22
4434,Si Tú La Quieres,4,22
4435,6 months,3,22
4437,Lost,5,22
4440,ghost town (voice memo),5,22
4441,Happy For You,4,22
4442,Falling,5,22
4443,Best Days,5,22
4460,Somebody Loved,3,22
4464,Lost,5,22
4466,Volvera,4,22
4468,I Gotta Feeling,4,22
4471,Hips Don t Lie (feat. Wyclef Jean),5,22
4472,Love Me Like You,4,22
4477,Single Ladies (Put a Ring on It),4,22
4478,...Baby One More Time,5,22
4479,Believe,4,22
4480,Umbrella,4,22
4481,Oops!...I Did It Again,5,22
4482,Walking On Sunshine,5,22
4483,Womanizer,5,22
4486,Thong Song,4,22
4487,I Want It That Way,5,22
4488,Bleeding Love,4,22
4489,Halo,4,22
4490,La Tortura (feat. Alejandro Sanz),5,22
4491,Island In The Sun,4,22
4492,I Know You Want Me (Calle Ocho),4,22
4494,Hey There Delilah,2,22
4495,Summer Of  69,4,22
4497,Umbrella,4,22
4498,Ya No Te Hago Falta,4,22
4499,Halo,4,22
4500,I Want It That Way,5,22
4501,Vidalita del mar,4,22
4502,Nacido Pa Ganar,5,22
4503,Mira cómo vuelo,4,22
4505,Ya mi mama me decía,5,22
4507,Agua y Mezcal,5,22
4516,Avisa m,5,22
4519,És que m agrades molt,5,22
4520,Ara és estiu cada desembre,5,22
4521,L últim ball,5,22
4522,Somni,5,22
4526,Blue tack,5,22
4527,Quan No Abrigui Aquest Món,5,22
4530,ESTOL,5,22
4534,Aire,3,22
4535,Louisiana O Els Camps De Cotó,5,22
4537,No Puedo Vivir Sin Ti,4,22
4538,Me Da la Vida,4,22
4539,"Suerte (Whenever, Wherever)",5,22
4542,Umbrella,4,22
4551,Vull saber de tu,5,22
4554,L últim ball,5,22
4557,Una cita,5,22
4562,Louisiana O Els Camps De Cotó,5,22
4563,Avisa m,5,22
4565,L Eva i la Jana,5,22
4567,Somni,5,22
4569,Ara és estiu cada desembre,5,22
4570,Una cita,5,22
4571,Avisa m,5,22
4572,Vull saber de tu,5,22
4574,Ulls d avellana,5,22
4575,The Joker And The Queen (feat. Taylor Swift),4,22
4576,Thinking out Loud,4,22
4577,Like I m Gonna Lose You (feat. John Legend),5,22
4578,Someday,4,22
4580,Welcome to Wonderland,4,22
4586,A Vegades,5,22
4587,A Vegades,5,22
4591,La Llum Que No Se n Va,2,22
4592,Juliol 1994,5,22
4593,Kokoschka,5,22
4594,Afterglow,4,22
4595,Visiting Hours,4,22
4596,Friend,4,22
4597,this is how you fall in love,5,22
4598,It ll Be Okay,3,22
4600,Remember That Night?,4,22
4601,Good Stuff,2,22
4602,Better Together,5,22
4603,Never Know,4,22
4604,Banana Pancakes,4,22
4607,No Other Way,4,22
4609,Staple It Together,4,22
4611,Crying Shame,4,22
4614,Belle,4,22
4616,Constellations,4,22
4617,Constellations - Demo Version,4,22
4634,L Eva i la Jana,5,22
4640,L últim ball,5,22
4643,Ulls d avellana,5,22
4644,ESTOL,5,22
4645,sant llorenç,5,22
4647,Gomaespuma,5,22
4649,va calant,4,22
4652,Qui més estima,4,22
4653,Vull saber de tu,5,22
4654,va calant,4,22
4655,ESTOL,5,22
4658,"Cançó núm. 8 ""Te n recordes​?​""",4,22
4662,Una cita,5,22
4667,És que m agrades molt,5,22
4668,No vull que t agradi aquesta cançó,5,22
4669,Eres un temazo,4,22
4670,De bonesh,4,22
4671,Somni,5,22
4672,Ulls d avellana,5,22
4673,Brilla Per Tu,4,22
4675,Blue tack,5,22
4676,Nomada,1,22
4678,Bona Nit,4,22
4681,Viure Sense Tu,5,22
4683,La Petita Rambla del Poble Sec - XL,4,22
4684,Cercavila,4,22
4686,Metres per segon,4,22
4687,Quan No Abrigui Aquest Món,5,22
4690,Som,3,22
4691,Ets una idea,4,22
4696,Gomaespuma,5,22
4697,Vuela (feat. Macaco),3,22
4699,Pep,4,22
4701,Ulls d avellana,5,22
4704,Blue tack,5,22
4706,invocar el silenci,4,22
4707,Amics dels Cirerers,5,22
4708,Amics dels Cirerers,5,22
4709,Autonomia per principiants,5,22
4711,Brilla Per Tu,4,22
4712,Tant de bo,4,22
4713,La vida és molt avorrida sense el teu cos,5,22
4716,La millor flor del balcó,5,22
4717,Cercavila,4,22
4718,Mi casa,4,22
4719,No vull que t agradi aquesta cançó,5,22
4720,Això s acaba aquí,5,22
4721,Vull Ser Nen,4,22
4722,Cel clar,4,22
4723,Cauen les estrelles,4,22
4724,Eres un temazo,4,22
4725,Nouvelle Vague,5,22
4726,Gira-sol,5,22
4727,Estimar-te com la terra,5,22
4728,Estimar-te com la terra,5,22
4729,Peus de Fang,4,22
4730,JA HE PLORAT PROU,4,22
4731,Calgary 88,4,22
4734,Bona Nit,4,22
4736,Avisa m,5,22
4737,Sabor mestizo,5,22
4738,Sabor mestizo,5,22
4739,Pep,4,22
4740,A solas,4,22
4741,L Arbre Ple de Flors,4,22
4742,Somni,5,22
4743,cop de juny,4,22
4745,Fotos,4,22
4746,Si Veig la Teva Mare,4,22
4747,Aire,3,22
4753,Oops!...I Did It Again,5,22
4754,...Baby One More Time,5,22
4756,Island In The Sun,4,22
4762,"Sitting, Waiting, Wishing",4,22
4764,"EMERGENCIA - Presented by PlayStation, Horizon Forbidden West",3,22
4766,"EMERGENCIA - Presented by PlayStation, Horizon Forbidden West",3,22
4767,Ya No Te Hago Falta,4,22
4769,Demasiadas Mujeres,4,22
4772,Nunca Estoy,4,22
4779,brutal,5,22
4781,drivers license,5,22
4786,(Your Love Keeps Lifting Me) Higher & Higher,4,22
4787,I m a Believer - 2006 Remaster,3,22
4788,Walking On Sunshine,4,22
4789,Bossman,4,22
4790,You Sexy Thing,4,22
4791,Sweat (A La La La La Long),4,22
4792,"Roots, Rock, Reggae",4,22
4793,Is This Love,4,22
4807,T estimo Bastant,3,22
4810,Sabor mestizo,5,22
4818,Ànima de Corall,5,22
4819,Louisiana O Els Camps De Cotó,5,22
4824,Charlotte,3,22
4827,Niña voladora,4,22
4828,"Quiero, Quiero y Quiero",4,22
4830,Mi accidente preferido (con Juancho Sidecars y Sidecars),2,22
4835,L últim ball,5,22
4836,Vull saber de tu,5,22
4848,I Want It That Way,5,22
4856,TiK ToK,5,22
4862,My Humps,2,22
4863,TiK ToK,5,22
4869,El Conticinio,5,22
4872,Mil y una noches,5,22
4873,Catalina,5,22
4875,Sweat (A La La La La Long),4,22
4876,If You Wanna,4,22
4877,"Roots, Rock, Reggae",4,22
4878,Don t Go Breaking My Heart,4,22
4879,You Sexy Thing,4,22
4881,Todo me sabe a poco,3,22
4882,Devuélvemelo,3,22
4883,Guerrera,4,22
4884,historias pasadas,4,22
4885,telepatía,4,22
4886,Pero Yo No,4,22
4888,Prende,4,22
4889,no no no,4,22
4890,Ulls d avellana,5,22
4891,L Eva i la Jana,5,22
4892,Avisa m,5,22
4893,Una cita,5,22
4894,Vull saber de tu,5,22
4897,L últim ball,5,22
4898,Somni,5,22
4899,Això s acaba aquí,5,22
4900,Ulls d avellana,5,22
4901,La vida és molt avorrida sense el teu cos,5,22
4902,Conte d Estiu,4,22
4905,Hips Don t Lie (feat. Wyclef Jean),5,22
4906,Poker Face,5,22
4907,Womanizer,5,22
4908,Island In The Sun,4,22
4909,Umbrella,4,22
4911,Love Me Like You,4,22
4919,"Suerte (Whenever, Wherever)",5,22
4920,Toxic,5,22
4922,TiK ToK,5,22
4923,Say My Name,4,22
4924,Believe,4,22
4926,NO MAN,4,22
4927,Baby Bye Bye,4,22
4928,Algo Mágico,3,22
4929,Escondida,3,22
4930,Te Cansé (Remix),4,22
4931,Llamada Perdida,2,22
4932,Cosa Guapa,3,22
4937,Nadie Va,4,22
4939,Alejarme de Ti,3,22
4940,Devuélvemelo,3,22
4945,Como habla una mujer (feat. C. Tangana),4,22
4946,Religiosa,3,22
4948,telepatía,4,22
4949,Serenata,3,22
4950,Nunca Estoy,4,22
4952,Dio$ No$ Libre Del Dinero,4,22
4974,A Mí,4,22
4976,El cole no es para siempre,4,22
4978,Wu Wu,4,22
4981,You Can Get It If You Really Want,4,22
4983,(What A) Wonderful World - Mono,4,22
4984,I Say a Little Prayer,4,22
4985,Bright Side of the Road,3,22
4995,Tú Me Dejaste De Querer,4,22
4996,Comerte Entera,4,22
4999,Womanizer,5,22
5001,...Baby One More Time,5,22
5002,Single Ladies (Put a Ring on It),4,22
5005,Hips Don t Lie (feat. Wyclef Jean),5,22
5007,Hips Don t Lie (feat. Wyclef Jean),5,22
5010,Umbrella,4,22
5011,Say My Name,4,22
5012,Bleeding Love,4,22
5013,Bleeding Love,4,22
5014,Believe,4,22
5015,Believe,4,22
5016,Toxic,5,22
5017,Halo,4,22
5018,I Know You Want Me (Calle Ocho),4,22
5020,Thong Song,4,22
5021,I Gotta Feeling,4,22
5022,Oops!...I Did It Again,5,22
5029,Umbrella,4,22
5031,Bleeding Love,4,22
5033,would you rather #2,4,22
5035,Pa Ti,4,22
5036,Me Olvidé De Los 2,4,22
5037,Se Acabó (feat. Mozart La Para),4,22
5038,EXCXSXS,3,22
5039,DELITO,3,22
5040,GANADOR,4,22
5041,historias pasadas,4,22
5042,NO MAN,4,22
5043,NO MAN,4,22
5044,tu msj </3,3,22
5045,Te Olvidaste,4,22
5046,Nadie Va,4,22
5047,Guerrera,4,22
5048,Baby Bye Bye,4,22
